,CVE_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA
2390,F31806,2020-05-08 00:00:00,2020-05-08,
2391,F31807,2020-05-07 00:00:00,2020-05-08,
2392,F31808,2020-05-08 00:00:00,2020-05-08,
2393,F31809,2020-04-20 00:00:00,2020-05-23,
2394,F31810,2020-04-27 00:00:00,2020-05-11,
2395,F31811,2020-05-12 00:00:00,2020-05-12,
2396,F31812,2020-05-12 00:00:00,2020-06-11,
2397,F31813,2020-05-12 00:00:00,2020-05-27,
2398,F31814,2020-05-12 00:00:00,2020-05-12,
2399,F31815,2020-05-12 00:00:00,2020-05-12,
2400,F31816,2020-05-12 00:00:00,2020-05-12,
2401,F31817,2020-05-11 00:00:00,2020-05-14,
2402,F31818,2020-05-07 00:00:00,2020-06-13,
2403,F31819,2020-05-14 00:00:00,2020-05-14,
2404,F31820,2020-05-14 00:00:00,2020-05-14,
2405,F31821,2020-05-14 00:00:00,2020-05-14,
2406,F31822,2020-05-14 00:00:00,2020-05-14,
2407,F31823,2020-05-14 00:00:00,2020-05-14,
2408,F31824,2020-05-07 00:00:00,2020-05-14,
2409,F31825,2020-05-14 00:00:00,2020-05-29,
2410,F31826,2020-05-12 00:00:00,2020-05-30,
2411,F31827,2020-05-18 00:00:00,2020-05-18,
2412,F31828,2020-05-18 00:00:00,2020-05-18,
2413,F31829,2020-05-18 00:00:00,2020-05-18,
2414,F31830,2020-05-18 00:00:00,2020-05-18,
2415,F31831,2020-03-30 00:00:00,2020-07-03,
2416,F31832,2020-05-11 00:00:00,2020-05-19,
2417,F31833,2020-05-07 00:00:00,2020-05-27,
2418,F31834,2020-05-19 00:00:00,2020-05-19,
2419,F31835,2020-05-19 00:00:00,2020-05-19,
2420,F31836,2020-05-05 00:00:00,2020-05-19,
2421,F31837,2020-05-19 00:00:00,2020-05-19,
2422,F31838,2020-05-20 00:00:00,2020-06-04,
2423,F31839,2020-05-20 00:00:00,2020-06-04,
2424,F31840,2020-05-20 00:00:00,2020-06-19,
2425,F31841,2020-05-20 00:00:00,2020-05-20,
2426,F31842,2020-05-20 00:00:00,2020-05-20,
2427,F31843,2020-05-08 00:00:00,2020-05-20,
2428,F31844,2020-05-20 00:00:00,2020-05-20,
2429,F31845,2020-05-20 00:00:00,2020-05-20,
2430,F31846,2020-05-20 00:00:00,2020-05-20,
2431,F31847,2020-05-20 00:00:00,2020-05-20,
2432,F31848,2020-05-21 00:00:00,2020-05-21,
2433,F31849,2020-05-18 00:00:00,2020-05-21,
2434,F31850,2020-05-21 00:00:00,2020-05-21,
2435,F31851,2020-05-21 00:00:00,2020-05-21,
2436,F31852,2020-05-19 00:00:00,2020-05-21,
2437,F31853,2020-05-18 00:00:00,2020-05-21,
2438,F31854,2020-05-21 00:00:00,2020-05-21,
2439,F31855,2020-05-21 00:00:00,2020-05-21,
2440,F31856,2020-03-23 00:00:00,2020-05-22,
2441,F31857,2020-05-14 00:00:00,2020-05-22,
2442,F31858,2020-05-14 00:00:00,2020-06-21,
2443,F31859,2020-05-22 00:00:00,2020-05-22,
2444,F31860,2020-05-22 00:00:00,2020-06-06,
2445,F31861,2020-01-15 00:00:00,2020-06-06,
2446,F31862,2020-05-22 00:00:00,2020-05-22,
2447,F31863,2020-05-22 00:00:00,2020-05-22,
2448,F31864,2020-05-22 00:00:00,2020-05-22,
2449,F31865,2020-05-22 00:00:00,2020-05-22,
2450,F31866,2020-05-25 00:00:00,2020-05-25,
2451,F31867,2020-05-25 00:00:00,2020-05-25,
2452,F31868,2020-05-14 00:00:00,2020-06-24,
2453,F31869,2020-05-22 00:00:00,2020-06-24,
2454,F31870,2020-05-13 00:00:00,2020-06-25,
2455,F31871,2020-05-26 00:00:00,2020-05-26,
2456,F31872,2020-05-26 00:00:00,2020-05-26,
2457,F31873,2020-05-26 00:00:00,2020-05-26,
2458,F31874,2020-05-21 00:00:00,2020-05-26,
2459,F31875,2020-05-20 00:00:00,2020-05-26,
2460,F31876,2020-05-21 00:00:00,2020-06-25,
2461,F31877,2020-05-26 00:00:00,2020-05-26,
2462,F31878,2020-05-28 00:00:00,2020-05-26,
2463,F31879,2020-05-22 00:00:00,2020-05-27,
2464,F31880,2020-05-05 00:00:00,2020-05-27,
2465,F31881,2020-05-22 00:00:00,2020-05-27,
2466,F31882,2020-05-25 00:00:00,2020-06-26,
2467,F31883,2020-05-11 00:00:00,2020-07-26,
2468,F31884,2020-05-27 00:00:00,2020-05-27,
2469,F31885,2020-05-28 00:00:00,2020-05-28,
2470,F31886,2020-05-28 00:00:00,2020-05-28,
2471,F31887,2020-05-26 00:00:00,2020-06-27,
2472,F31888,2020-05-12 00:00:00,2020-05-28,
2473,F31889,2020-05-28 00:00:00,2020-05-28,
2474,F31890,2020-05-05 00:00:00,2020-07-27,
2475,F31891,2020-05-27 00:00:00,2020-05-28,
2476,F31892,2020-05-20 00:00:00,2020-06-05,
2477,F31893,2020-05-28 00:00:00,2020-06-12,
2478,F31894,2020-05-28 00:00:00,2020-05-28,
2479,F31895,2020-05-28 00:00:00,2020-05-28,
2480,F31896,2020-05-28 00:00:00,2020-05-28,
2481,F31897,2020-05-28 00:00:00,2020-05-28,
2482,F31898,2020-05-28 00:00:00,2020-06-28,
2483,F31899,2020-05-25 00:00:00,2020-06-13,
2484,F31900,2020-05-25 00:00:00,2020-05-29,
2485,F31901,2020-05-18 00:00:00,2020-05-29,
2486,F31902,2020-05-29 00:00:00,2020-05-29,
2487,F31903,2020-05-29 00:00:00,2020-05-29,
2488,F31904,2020-05-29 00:00:00,2020-05-29,2020-06-03
2489,F31905,2020-05-29 00:00:00,2020-05-29,
2490,F31906,2020-05-29 00:00:00,2020-05-29,
2491,F31907,2020-05-29 00:00:00,2020-05-29,
2492,F31908,2020-05-14 00:00:00,2020-05-29,
2493,F31909,2020-05-29 00:00:00,2020-05-29,
2494,F31910,2020-05-29 00:00:00,2020-05-29,
2495,F31911,2020-05-29 00:00:00,2020-05-29,
2496,F31912,2020-05-25 00:00:00,2020-06-17,
2497,F31913,2020-06-02 00:00:00,2020-06-02,
2498,F31914,2020-06-02 00:00:00,2020-06-02,
2499,F31915,2020-06-02 00:00:00,2020-06-02,
2500,F31916,2020-05-28 00:00:00,2020-07-02,
2501,F31917,2020-05-20 00:00:00,2020-07-03,
2502,F31918,2020-05-21 00:00:00,2020-06-18,
2503,F31919,2020-05-26 00:00:00,2020-06-11,
2504,F31920,2020-06-02 00:00:00,2020-06-03,
2505,F31921,2020-05-21 00:00:00,2020-06-03,
2506,F31922,2020-03-25 00:00:00,2020-06-03,
2507,F31923,2020-06-01 00:00:00,2020-06-03,
2508,F31924,2020-05-26 00:00:00,2020-06-03,
2509,F31925,2020-06-03 00:00:00,2020-06-03,
2510,F31926,2020-06-04 00:00:00,2020-06-04,2020-06-04
2511,F31927,2020-06-04 00:00:00,2020-06-04,
2512,F31928,2020-06-02 00:00:00,2020-07-04,
2513,F31929,2020-06-02 00:00:00,2020-07-04,
2514,F31930,2020-05-28 00:00:00,2020-06-04,
2515,F31931,2020-02-14 00:00:00,2020-08-04,
2516,F31932,2020-03-02 00:00:00,2020-06-05,
2517,F31933,2020-05-26 00:00:00,2020-06-20,2020-06-05
2518,F31934,2020-05-26 00:00:00,2020-06-20,
2519,F31935,2020-05-29 00:00:00,2020-07-05,
2520,F31936,2020-06-05 00:00:00,2020-06-05,
2521,F31937,2020-06-05 00:00:00,2020-06-05,
2522,F31938,2020-06-05 00:00:00,2020-06-05,
2523,F31939,2020-06-01 00:00:00,2020-07-05,
2524,F31940,2020-06-05 00:00:00,2020-06-05,
2525,F31941,2020-04-29 00:00:00,2020-06-13,
2526,F31942,2020-06-05 00:00:00,2020-06-05,
2527,F31943,2020-06-02 00:00:00,2020-06-05,
2528,F31944,2020-06-01 00:00:00,2020-07-08,
2529,F31945,2020-06-02 00:00:00,2020-07-08,
2530,F31946,2020-06-04 00:00:00,2020-06-16,
2531,F31947,2020-06-08 00:00:00,2020-06-08,
2532,F31948,2020-06-08 00:00:00,2020-06-08,
2533,F31949,2020-06-08 00:00:00,2020-06-08,
2534,F31950,2020-05-27 00:00:00,2020-06-08,
2535,F31951,2020-06-08 00:00:00,2020-06-08,
2536,F31952,2020-06-08 00:00:00,2020-06-08,
2537,F31953,2020-03-23 00:00:00,2020-06-09,
2538,F31954,2020-05-27 00:00:00,2020-06-24,
2539,F31955,2020-05-28 00:00:00,2020-06-09,
2540,F31956,2020-06-09 00:00:00,2020-06-09,
2541,F31957,2020-06-09 00:00:00,2020-06-09,
2542,F31958,2020-06-09 00:00:00,2020-06-09,
2543,F31959,2020-05-29 00:00:00,2020-06-09,
2544,F31960,2020-06-04 00:00:00,2020-07-10,
2545,F31961,2020-05-14 00:00:00,2020-06-10,
2546,F31962,2020-06-10 00:00:00,2020-06-10,
2547,F31963,2020-06-10 00:00:00,2020-06-10,
2548,F31964,2020-06-05 00:00:00,2020-06-10,
2549,F31965,2020-05-29 00:00:00,2020-06-11,
2550,F31966,2020-06-11 00:00:00,2020-06-11,
2551,F31967,2020-06-11 00:00:00,2020-07-12,
2552,F31968,2020-06-05 00:00:00,2020-07-12,
2553,F31969,2020-06-12 00:00:00,2020-06-12,
2554,F31970,2020-06-02 00:00:00,2020-06-12,
2555,F31971,2020-06-12 00:00:00,2020-06-12,2020-06-12
2556,F31972,2020-06-12 00:00:00,2020-06-12,
2557,F31973,2020-06-12 00:00:00,2020-06-12,
2558,F31974,2020-06-12 00:00:00,2020-06-12,
2559,F31975,2020-06-12 00:00:00,2020-06-12,
2560,F31976,2020-06-12 00:00:00,2020-06-12,
2561,F31977,2020-06-12 00:00:00,2020-06-12,
2562,F31978,2020-06-11 00:00:00,2020-06-15,
2563,F31979,2020-06-15 00:00:00,2020-06-15,
2564,F31980,2020-06-15 00:00:00,2020-06-15,
2565,F31981,2020-06-15 00:00:00,2020-06-15,
2566,F31982,2020-06-05 00:00:00,2020-06-15,
2567,F31983,2020-06-15 00:00:00,2020-06-15,
2568,F31984,2020-06-15 00:00:00,2020-06-15,
2569,F31985,2020-06-03 00:00:00,2020-06-15,
2570,F31986,2020-05-29 00:00:00,2020-06-15,
2571,F31987,2020-06-05 00:00:00,2020-06-15,
2572,F31988,2020-06-15 00:00:00,2020-06-23,
2573,F31989,2020-06-15 00:00:00,2020-06-15,
2574,F31990,2020-06-16 00:00:00,2020-06-16,
2575,F31991,2020-05-29 00:00:00,2020-06-16,
2576,F31992,2020-06-16 00:00:00,2020-07-16,
2577,F31993,2020-06-16 00:00:00,2020-06-16,
2578,F31994,2020-06-16 00:00:00,2020-06-16,
2579,F31995,2020-06-16 00:00:00,2020-06-16,
2580,F31996,2020-05-14 00:00:00,2020-06-16,
2581,F31997,2020-06-12 00:00:00,2020-07-17,
2582,F31998,2020-03-26 00:00:00,2020-06-17,
2583,F31999,2020-06-17 00:00:00,2020-06-17,
2584,F32000,2020-06-17 00:00:00,2020-07-02,
2585,F32001,2020-06-17 00:00:00,2020-06-17,
2586,F32002,2020-06-17 00:00:00,2020-06-17,
2587,F32003,2020-06-17 00:00:00,2020-06-17,
2588,F32004,2020-06-17 00:00:00,2020-06-17,
2589,F32005,2020-06-17 00:00:00,2020-06-17,
2590,F32006,2020-06-17 00:00:00,2020-06-17,
2591,F32007,2020-06-17 00:00:00,2020-06-17,2020-06-22
2592,F32008,2020-06-17 00:00:00,2020-06-17,
2593,F32009,2020-06-17 00:00:00,2020-06-17,
2594,F32010,2020-05-19 00:00:00,2020-07-18,
2595,F32011,2020-06-18 00:00:00,2020-06-18,
2596,F32012,2020-06-18 00:00:00,2020-06-18,
2597,F32013,2020-06-12 00:00:00,2020-08-22,
2598,F32014,2020-06-09 00:00:00,2020-07-18,
2599,F32015,2020-06-18 00:00:00,2020-06-18,
2600,F32016,2020-06-18 00:00:00,2020-06-18,
2601,F32017,2020-06-18 00:00:00,2020-06-18,
2602,F32018,2020-06-18 00:00:00,2020-06-18,
2603,F32019,2020-06-09 00:00:00,2020-06-18,
2604,F32020,2020-06-18 00:00:00,2020-07-03,
2605,F32021,2020-06-18 00:00:00,2020-06-18,
2606,F32022,2020-06-09 00:00:00,2020-06-19,
2607,F32023,2020-06-15 00:00:00,2020-07-19,
2608,F32024,2020-06-09 00:00:00,2020-06-19,
2609,F32025,2020-06-05 00:00:00,2020-07-19,
2610,F32026,2020-06-19 00:00:00,2020-06-19,
2611,F32027,2020-06-19 00:00:00,2020-06-19,
2612,F32028,2020-06-11 00:00:00,2020-06-19,
2613,F32029,2020-06-11 00:00:00,2020-06-19,
2614,F32030,2020-06-19 00:00:00,2020-06-19,
2615,F32031,2020-06-19 00:00:00,2020-06-19,
2616,F32032,2020-06-19 00:00:00,2020-06-19,
2617,F32033,2020-06-22 00:00:00,2020-06-22,
2618,F32034,2020-05-13 00:00:00,2020-06-22,
2619,F32035,2020-06-22 00:00:00,2020-06-22,
2620,F32036,2020-06-21 00:00:00,2020-07-22,
2621,F32037,2020-06-16 00:00:00,2020-06-22,
2622,F32038,2020-05-26 00:00:00,2020-06-22,
2623,F32039,2020-06-22 00:00:00,2020-06-22,
2624,F32040,2020-06-22 00:00:00,2020-06-22,
2625,F32041,2020-06-22 00:00:00,2020-06-22,
2626,F32042,2020-06-23 00:00:00,2020-06-23,
2627,F32043,2020-06-23 00:00:00,2020-06-23,
2628,F32044,2020-06-16 00:00:00,2020-07-23,
2629,F32045,2020-06-05 00:00:00,2020-08-22,
2630,F32046,2020-06-23 00:00:00,2020-06-23,
2631,F32047,2020-06-23 00:00:00,2020-06-23,
2632,F32048,2020-06-23 00:00:00,2020-06-23,
2633,F32049,2020-06-23 00:00:00,2020-07-08,
2634,F32050,2020-06-10 00:00:00,2020-07-08,
2635,F32051,2020-06-23 00:00:00,2020-06-23,
2636,F32052,2020-06-24 00:00:00,2020-08-23,
2637,F32053,2020-06-24 00:00:00,2020-06-24,
2638,F32054,2020-06-24 00:00:00,2020-07-09,
2639,F32055,2020-06-24 00:00:00,2020-06-24,
2640,F32056,2020-06-04 00:00:00,2020-07-09,
2641,F32057,2020-06-24 00:00:00,2020-06-24,
2642,F32058,2020-06-15 00:00:00,2020-06-24,
2643,F32059,2020-06-24 00:00:00,2020-06-24,
2644,F32060,2020-06-24 00:00:00,2020-06-24,
2645,F32061,2020-06-24 00:00:00,2020-06-24,
2646,F32062,2020-06-15 00:00:00,2020-06-24,
2647,F32063,2020-06-24 00:00:00,2020-06-24,2020-06-25
2648,F32064,2020-06-16 00:00:00,2020-07-02,
2649,F32065,2020-06-24 00:00:00,2020-06-25,
2650,F32066,2020-06-25 00:00:00,2020-07-10,
2651,F32067,2020-06-25 00:00:00,2020-07-10,
2652,F32068,2020-06-18 00:00:00,2020-06-25,
2653,F32069,2020-06-25 00:00:00,2020-06-25,
2654,F32070,2020-06-25 00:00:00,2020-06-25,
2655,F32071,2020-06-12 00:00:00,2020-06-25,
2656,F32072,2020-06-11 00:00:00,2020-06-25,
2657,F32073,2020-06-22 00:00:00,2020-06-25,
2658,F32074,2020-06-18 00:00:00,2020-06-25,
2659,F32075,2020-06-17 00:00:00,2020-07-25,
2660,F32076,2020-06-25 00:00:00,2020-06-25,
2661,F32077,2020-06-26 00:00:00,2020-07-11,
2662,F32078,2020-06-17 00:00:00,2020-07-11,2020-06-26
2663,F32079,2020-06-02 00:00:00,2020-07-26,
2664,F32080,2020-06-26 00:00:00,2020-06-26,
2665,F32081,2020-06-26 00:00:00,2020-06-26,
2666,F32082,2020-06-22 00:00:00,2020-07-26,
2667,F32083,2020-06-17 00:00:00,2020-07-11,
2668,F32084,2020-06-26 00:00:00,2020-06-26,
2669,F32085,2019-11-08 00:00:00,2020-06-26,
2670,F32086,2020-06-26 00:00:00,2020-06-26,
2671,F32087,2020-06-26 00:00:00,2020-06-26,
2672,F32088,2020-06-26 00:00:00,2020-06-26,
2673,F32089,2020-06-16 00:00:00,2020-06-26,
2674,F32090,2020-06-26 00:00:00,2020-06-26,
2675,F32091,2020-06-26 00:00:00,2020-06-26,
2676,F32092,2020-06-25 00:00:00,2020-07-26,
2677,F32093,2020-04-27 00:00:00,2020-06-29,
2678,F32094,2020-06-29 00:00:00,2020-06-29,
2679,F32095,2020-03-12 00:00:00,2020-07-29,
2680,F32096,2020-06-29 00:00:00,2020-06-29,
2681,F32097,2020-06-29 00:00:00,2020-08-28,
2682,F32098,2020-06-17 00:00:00,2020-06-29,
2683,F32099,2020-06-29 00:00:00,2020-06-29,
2684,F32100,2020-06-29 00:00:00,2020-06-29,
2685,F32101,2020-06-29 00:00:00,2020-06-29,
2686,F32102,2020-06-29 00:00:00,2020-06-29,
2687,F32103,2020-06-29 00:00:00,2020-06-29,
2688,F32104,2020-06-18 00:00:00,2020-06-30,
2689,F32105,2020-06-17 00:00:00,2020-06-30,
2690,F32106,2020-06-24 00:00:00,2020-06-30,
2691,F32107,2020-06-30 00:00:00,2020-06-30,
2692,F32108,2020-06-30 00:00:00,2020-06-30,
2693,F32109,2020-06-09 00:00:00,2020-06-30,
2694,F32110,2020-06-30 00:00:00,2020-06-30,2020-07-01
2695,F32111,2020-06-30 00:00:00,2020-07-30,
2696,F32112,2020-06-30 00:00:00,2020-06-30,
2697,F32113,2020-06-30 00:00:00,2020-06-30,
2698,F32114,2020-06-30 00:00:00,2020-06-30,
2699,F32115,2020-06-30 00:00:00,2020-06-30,
2700,F32116,2020-06-30 00:00:00,2020-06-30,
2701,F32117,2020-06-29 00:00:00,2020-07-08,
2702,F32118,2020-06-30 00:00:00,2020-06-30,
2703,F32119,2020-06-30 00:00:00,2020-06-30,
2704,F32120,2020-06-30 00:00:00,2020-06-30,
2705,F32121,2020-06-30 00:00:00,2020-07-30,
2706,F32122,2020-06-22 00:00:00,2020-06-30,
2707,F32123,2020-06-15 00:00:00,2020-06-30,
2708,F32124,2020-06-30 00:00:00,2020-07-30,
2709,F32125,2020-06-30 00:00:00,2020-06-30,
2710,F32126,2020-06-30 00:00:00,2020-06-30,
2711,F32127,2020-06-30 00:00:00,2020-06-30,
2712,F32128,2020-06-30 00:00:00,2020-06-30,
2713,F32129,2020-06-30 00:00:00,2020-06-30,
2714,F32130,2020-06-30 00:00:00,2020-06-30,
2715,F32131,2020-06-19 00:00:00,2020-07-01,
2716,F32132,2020-07-01 00:00:00,2020-07-01,2020-07-01
2717,F32133,2020-07-01 00:00:00,2020-07-01,
2718,F32134,2020-06-19 00:00:00,2020-07-01,
2719,F32135,2020-07-01 00:00:00,2020-07-01,2020-07-02
2720,F32136,2020-07-01 00:00:00,2020-07-01,
2721,F32137,2020-07-01 00:00:00,2020-07-01,
2722,F32138,2020-03-27 00:00:00,2020-07-01,
2723,F32139,2020-07-01 00:00:00,2020-07-01,
2724,F32140,2020-06-16 00:00:00,2020-08-01,
2725,F32141,2020-07-02 00:00:00,2020-07-02,
2726,F32142,2020-07-02 00:00:00,2020-08-01,
2727,F32143,2020-06-25 00:00:00,2020-08-01,
2728,F32144,2020-06-25 00:00:00,2020-08-01,
2729,F32145,2020-07-02 00:00:00,2020-07-02,
2730,F32146,2020-07-02 00:00:00,2020-08-01,
2731,F32147,2020-07-02 00:00:00,2020-08-01,
2732,F32148,2020-07-02 00:00:00,2020-07-02,
2733,F32149,2020-06-15 00:00:00,2020-08-01,
2734,F32150,2020-07-02 00:00:00,2020-07-17,
2735,F32151,2020-07-02 00:00:00,2020-07-02,
2736,F32152,2020-06-18 00:00:00,2020-08-01,
2737,F32153,2020-07-02 00:00:00,2020-07-02,
2738,F32154,2020-07-02 00:00:00,2020-07-02,
2739,F32155,2020-07-02 00:00:00,2020-07-02,
2740,F32156,2020-07-02 00:00:00,2020-07-02,
2741,F32157,2020-06-18 00:00:00,2020-07-02,
2742,F32158,2020-06-22 00:00:00,2020-07-02,
2743,F32159,2020-06-22 00:00:00,2020-07-02,
2744,F32160,2020-07-03 00:00:00,2020-07-03,
2745,F32161,2020-07-03 00:00:00,2020-07-03,
2746,F32162,2020-07-03 00:00:00,2020-07-18,
2747,F32163,2020-06-22 00:00:00,2020-08-02,
2748,F32164,2020-07-03 00:00:00,2020-07-03,
2749,F32165,2020-03-12 00:00:00,2020-07-03,2020-07-17
2750,F32166,2020-07-03 00:00:00,2020-07-03,
2751,F32167,2020-06-29 00:00:00,2020-08-02,
2752,F32168,2020-06-17 00:00:00,2020-07-11,
2753,F32169,2020-07-03 00:00:00,2020-09-01,
2754,F32170,2020-07-03 00:00:00,2020-09-01,
2755,F32171,2020-07-03 00:00:00,2020-09-01,
2756,F32172,2020-07-03 00:00:00,2020-09-01,
2757,F32173,2020-06-24 00:00:00,2020-07-03,
2758,F32174,2020-07-06 00:00:00,2020-07-06,
2759,F32175,2020-07-07 00:00:00,2020-07-07,
2760,F32176,2020-06-26 00:00:00,2020-09-05,
2761,F32177,2020-07-07 00:00:00,2020-07-07,
2762,F32178,2020-06-25 00:00:00,2020-09-05,
2763,F32179,2020-07-07 00:00:00,2020-07-22,
2764,F32180,2020-06-24 00:00:00,2020-07-07,
2765,F32181,2020-07-07 00:00:00,2020-07-15,
2766,F32182,2020-07-07 00:00:00,2020-07-07,
2767,F32183,2020-07-07 00:00:00,2020-07-07,
2768,F32184,2020-07-07 00:00:00,2020-07-07,
2769,F32185,2020-06-23 00:00:00,2020-07-07,
2770,F32186,2020-07-07 00:00:00,2020-07-07,
2771,F32187,2020-03-30 00:00:00,2020-08-21,
2772,F32188,2020-07-08 00:00:00,2020-07-23,
2773,F32189,2020-07-08 00:00:00,2020-07-08,
2774,F32190,2020-07-08 00:00:00,2020-07-08,
2775,F32191,2020-07-08 00:00:00,2020-08-07,
2776,F32192,2020-07-08 00:00:00,2020-07-08,
2777,F32193,2020-07-08 00:00:00,2020-07-08,
2778,F32194,2020-06-16 00:00:00,2020-07-08,
2779,F32195,2020-07-08 00:00:00,2020-07-08,
2780,F32196,2020-06-22 00:00:00,2020-07-24,
2781,F32197,2020-06-22 00:00:00,2020-07-24,
2782,F32198,2020-07-09 00:00:00,2020-07-09,
2783,F32199,2020-07-09 00:00:00,2020-07-09,
2784,F32200,2020-06-18 00:00:00,2020-07-09,
2785,F32201,2020-07-09 00:00:00,2020-07-09,
2786,F32202,2020-07-09 00:00:00,2020-08-08,
2787,F32203,2020-07-09 00:00:00,2020-07-09,
2788,F32204,2020-07-09 00:00:00,2020-07-09,
2789,F32205,2020-07-01 00:00:00,2020-07-10,
2790,F32206,2020-07-10 00:00:00,2020-07-10,
2791,F32207,2020-07-02 00:00:00,2020-07-10,
2792,F32208,2020-07-10 00:00:00,2020-07-10,
2793,F32209,2020-07-10 00:00:00,2020-07-10,
2794,F32210,2020-07-10 00:00:00,2020-07-10,
2795,F32211,2020-07-10 00:00:00,2020-07-10,
2796,F32212,2020-07-10 00:00:00,2020-07-10,
2797,F32213,2020-07-10 00:00:00,2020-07-25,
2798,F32214,2020-07-10 00:00:00,2020-07-10,
2799,F32215,2020-07-10 00:00:00,2020-07-10,
2800,F32216,2020-07-02 00:00:00,2020-07-10,
2801,F32217,2020-07-10 00:00:00,2020-07-10,
2802,F32218,2020-07-10 00:00:00,2020-07-10,
2803,F32219,2020-07-10 00:00:00,2020-07-10,
2804,F32220,2020-06-25 00:00:00,2020-07-10,2020-07-13
2805,F32221,2020-06-25 00:00:00,2020-07-10,2020-07-13
2806,F32222,2020-06-25 00:00:00,2020-07-10,
2807,F32223,2020-07-10 00:00:00,2020-07-10,
2808,F32224,2020-06-30 00:00:00,2020-08-12,
2809,F32225,2020-07-10 00:00:00,2020-07-13,
2810,F32226,2020-07-13 00:00:00,2020-08-12,
2811,F32227,2020-03-11 00:00:00,2020-07-28,
2812,F32228,2020-07-13 00:00:00,2020-07-13,
2813,F32229,2020-06-25 00:00:00,2020-07-13,
2814,F32230,2020-06-25 00:00:00,2020-07-13,
2815,F32231,2020-07-13 00:00:00,2020-07-28,
2816,F32232,2020-07-13 00:00:00,2020-07-13,
2817,F32233,2020-07-13 00:00:00,2020-07-13,
2818,F32234,2020-07-13 00:00:00,2020-07-13,
2819,F32235,2020-07-13 00:00:00,2020-07-13,
2820,F32236,2020-07-06 00:00:00,2020-07-13,
2821,F32237,2020-07-13 00:00:00,2020-07-13,2020-07-14
2822,F32238,2020-06-29 00:00:00,2020-07-28,
2823,F32239,2020-07-14 00:00:00,2020-07-14,
2824,F32240,2020-07-13 00:00:00,2020-08-13,
2825,F32241,2020-06-30 00:00:00,2020-07-29,
2826,F32242,2020-07-14 00:00:00,2020-07-14,
2827,F32243,2020-07-14 00:00:00,2020-07-14,
2828,F32244,2020-07-14 00:00:00,2020-07-14,
2829,F32245,2020-07-14 00:00:00,2020-07-29,2020-07-14
2830,F32246,2020-07-14 00:00:00,2020-07-14,
2831,F32247,2020-07-14 00:00:00,2020-07-14,
2832,F32248,2020-06-26 00:00:00,2020-09-13,
2833,F32249,2020-07-15 00:00:00,2020-08-14,
2834,F32250,2020-06-24 00:00:00,2020-07-15,
2835,F32251,2020-04-01 00:00:00,2020-07-15,
2836,F32252,2020-07-03 00:00:00,2020-07-15,
2837,F32253,2020-07-15 00:00:00,2020-07-15,
2838,F32254,2020-07-15 00:00:00,2020-07-15,
2839,F32255,2020-07-15 00:00:00,2020-07-15,
2840,F32256,2020-07-15 00:00:00,2020-07-15,
2841,F32257,2020-07-02 00:00:00,2020-07-15,
2842,F32258,2020-07-16 00:00:00,2020-07-16,
2843,F32259,2020-07-16 00:00:00,2020-07-16,
2844,F32260,2020-07-16 00:00:00,2020-07-16,
2845,F32261,2020-07-16 00:00:00,2020-07-16,
2846,F32262,2020-07-16 00:00:00,2020-07-16,
2847,F32263,2020-07-16 00:00:00,2020-07-16,
2848,F32264,2020-07-16 00:00:00,2020-07-16,
2849,F32265,2020-07-16 00:00:00,2020-09-14,
2850,F32266,2020-07-13 00:00:00,2020-07-16,
2851,F32267,2020-07-08 00:00:00,2020-07-16,
2852,F32268,2020-07-16 00:00:00,2020-07-16,
2853,F32269,2020-07-13 00:00:00,2020-07-24,
2854,F32270,2020-07-16 00:00:00,2020-07-24,
2855,F32271,2020-07-17 00:00:00,2020-07-17,
2856,F32272,2020-07-17 00:00:00,2020-07-17,
2857,F32273,2020-07-13 00:00:00,2020-08-16,
2858,F32274,2020-07-17 00:00:00,2020-07-17,
2859,F32275,2020-07-17 00:00:00,2020-07-17,
2860,F32276,2020-07-17 00:00:00,2020-07-17,
2861,F32277,2020-07-17 00:00:00,2020-07-17,
2862,F32278,2020-06-23 00:00:00,2020-07-17,
2863,F32279,2020-07-17 00:00:00,2020-07-17,
2864,F32280,2020-07-17 00:00:00,2020-07-17,
2865,F32281,2020-03-12 00:00:00,2020-07-17,
2866,F32282,2020-06-26 00:00:00,2020-07-20,
2867,F32283,2020-07-20 00:00:00,2020-08-04,
2868,F32284,2020-07-20 00:00:00,2020-08-04,
2869,F32285,2020-07-20 00:00:00,2020-07-20,
2870,F32286,2020-07-10 00:00:00,2020-08-19,
2871,F32287,2020-07-21 00:00:00,2020-08-04,
2872,F32288,2020-07-14 00:00:00,2020-08-19,
2873,F32289,2020-07-20 00:00:00,2020-07-20,
2874,F32290,2020-07-20 00:00:00,2020-07-20,
2875,F32291,2020-07-20 00:00:00,2020-07-20,
2876,F32292,2020-07-10 00:00:00,2020-07-20,
2877,F32293,2020-07-20 00:00:00,2020-08-04,
2878,F32294,2020-07-20 00:00:00,2020-07-20,
2879,F32295,2020-07-21 00:00:00,2020-07-21,
2880,F32296,2020-07-21 00:00:00,2020-07-21,
2881,F32297,2020-07-21 00:00:00,2020-07-21,
2882,F32298,2020-07-15 00:00:00,2020-07-21,
2883,F32299,2020-07-21 00:00:00,2020-07-21,
2884,F32300,2020-07-10 00:00:00,2020-08-05,
